1.379386818,William Howard\howarwi01
1.309716619,Stanton Kidd\kiddst01
1.005373662,Josh Gray\grayjo01
0.986220074,Malik Newman\newmama01
0.971828059,Jacob Evans\evansja02
0.947750527,Isaiah Roby\robyis01
0.721355603,Paul Watson\watsopa01
0.582342247,Zach Norvell\norveza01
0.493044702,Joe Chealey\chealjo01
0.465739041,Jared Harper\harpeja01
0.45420551,Michael Frazier\frazimi01
0.434206575,James Harden\hardeja01
0.371805235,Giannis Antetokounmpo\antetgi01
0.337073449,Jonah Bolden\boldejo01
0.291271745,J.R. Smith\smithjr01
0.278487475,Allen Crabbe\crabbal01
0.249808559,Damian Lillard\lillada01
0.248969378,Terrance Ferguson\fergute01
0.244916821,LeBron James\jamesle01
0.243012156,Daryl Macon\maconda01
0.222603197,Sekou Doumbouya\doumbse01
0.215704991,Anthony Davis\davisan02
0.215137797,Treveon Graham\grahatr01
0.214040798,Dwayne Bacon\bacondw01
0.2058566,Michael Kidd-Gilchrist\kiddgmi01
0.205160776,De'Andre Hunter\huntede01
0.204044776,Nikola JokiÄ‡\jokicni01
0.202346001,Darius Garland\garlada01
0.181981538,Luka DonÄiÄ‡\doncilu01
0.179294891,RJ Barrett\barrerj01
0.174318739,Justise Winslow\winslju01
0.166737426,Kent Bazemore\bazemke01
0.162495516,Jordan Poole\poolejo01
0.160591761,Anthony Tolliver\tollian01
0.158431784,Rui Hachimura\hachiru01
0.157876513,Jacob Evans\evansja02
0.156436556,Gary Harris\harriga01
0.155881964,Jacob Evans\evansja02
0.148360286,Carmelo Anthony\anthoca01
0.147384936,Jimmy Butler\butleji01
0.146330544,Treveon Graham\grahatr01
0.144321775,Cam Reddish\reddica01
0.143465738,Ky Bowman\bowmaky01
0.143118416,Michael Kidd-Gilchrist\kiddgmi01
0.143067822,Jordan Bone\bonejo01
0.141335858,Ben Simmons\simmobe01
0.137699174,Patrick McCaw\mccawpa01
0.132117019,Allen Crabbe\crabbal01
0.125883288,Luguentz Dort\dortlu01
0.124666346,Brian Bowen\bowenbr02
0.110631263,DeMar DeRozan\derozde01
0.106098419,Domantas Sabonis\sabondo01
0.102920036,Tyrone Wallace\wallaty01
0.101002289,Lance Thomas\thomala01
0.099041287,Glenn Robinson III\robingl02
0.086462493,Bruce Brown\brownbr01
0.085179017,DeAndre' Bembry\bembrde01
0.081810755,Bam Adebayo\adebaba01
0.081562288,Kawhi Leonard\leonaka01
0.081241061,Deonte Burton\burtode02
0.079754121,Jarrett Culver\culveja01
0.079031432,Jordan McRae\mcraejo01
0.079014402,Hamidou Diallo\diallha01
0.078799223,Tristan Thompson\thomptr01
0.07858751,Kenrich Williams\willike04
0.077246157,Wendell Carter Jr.\cartewe01
0.076664364,Matthew Dellavedova\dellama01
0.073334275,Jerome Robinson\robinje01
0.071947399,Dennis Smith Jr.\smithde03
0.069962699,Chris Paul\paulch01
0.069313168,Avery Bradley\bradlav01
0.069295716,Romeo Langford\langfro01
0.066510246,P.J. Washington\washipj01
0.061554716,Josh Richardson\richajo01
0.058205798,Kevin Porter Jr.\porteke02
0.058003111,Taurean Prince\princta02
0.057537298,Miles Bridges\bridgmi02
0.055387708,Rodney McGruder\mcgruro01
0.054079331,Cedi Osman\osmande01
0.053529985,Frank Ntilikina\ntilila01
0.05261301,P.J. Tucker\tuckepj01
0.052345197,Rudy Gobert\goberru01
0.052265081,Landry Shamet\shamela01
0.051448107,Kevin Huerter\huertke01
0.049279027,Kent Bazemore\bazemke01
0.048914081,Eric Paschall\pascher01
0.046978026,Tony Snell\snellto01
0.045526167,Caleb Swanigan\swanica01
0.043248427,Anthony Tolliver\tollian01
0.04306278,Aaron Gordon\gordoaa01
0.041730108,Draymond Green\greendr01
0.041547483,Josh Okogie\okogijo01
0.039890995,Devin Booker\bookede01
0.036942872,Damion Lee\leeda03
0.035323946,Glenn Robinson III\robingl02
0.035163683,Dewayne Dedmon\dedmode01
0.035153713,Andre Drummond\drumman01
0.034566144,Kelly Oubre Jr.\oubreke01
0.030582973,Alfonzo McKinnie\mckinal01
0.02980437,Trevor Ariza\arizatr01
0.029588585,Jerome Robinson\robinje01
0.029517245,Harrison Barnes\barneha02
0.029078166,Andre Drummond\drumman01
0.027890341,Shai Gilgeous-Alexander\gilgesh01
0.02721276,Admiral Schofield\schofad01
0.025197072,Elfrid Payton\paytoel01
0.024316669,Kevin Knox\knoxke01
0.024307394,Jarrod Uthoff\uthofja01
0.022920217,Iman Shumpert\shumpim01
0.021467501,Russell Westbrook\westbru01
0.0208399,Wilson Chandler\chandwi01
0.020420908,Anfernee Simons\simonan01
0.016274082,Julius Randle\randlju01
0.015232027,Henry Ellenson\ellenhe01
0.014029476,Vince Carter\cartevi01
0.012243554,Jeff Teague\teaguje01
0.011869213,Maurice Harkless\harklma01
0.01164259,Montrezl Harrell\harremo01
0.011073959,Ja Morant\moranja01
0.010975746,Khem Birch\birchkh01
0.01094676,Jae Crowder\crowdja01
0.010887138,Kris Dunn\dunnkr01
0.009221526,Maurice Harkless\harklma01
0.007912255,Danuel House\houseda01
0.007183742,Wesley Iwundu\iwundwe01
0.007181695,Allen Crabbe\crabbal01
0.00646358,TomÃ¡Å¡ SatoranskÃ½\satorto01
0.005823818,Theo Pinson\pinsoth01
0.005219812,Dewayne Dedmon\dedmode01
0.004888735,Mario Hezonja\hezonma01
0.004670276,LaMarcus Aldridge\aldrila01
0.004400178,Cody Martin\martico01
0.004046648,Ricky Rubio\rubiori01
0.001473278,T.J. Warren\warretj01
0.001404287,Hassan Whiteside\whiteha01
0.000544111,Gabe Vincent\vincega01
0.000362581,Wesley Matthews\matthwe02
0.000262518,Will Barton\bartowi01
-0.001677751,Tobias Harris\harrito02
-0.002383528,Collin Sexton\sextoco01
-0.006142968,Isaac Bonga\bongais01
-0.006410727,Antonius Cleveland\clevean01
-0.007379941,Juan HernangÃ³mez\hernaju01
-0.007731282,Garrett Temple\templga01
-0.00773389,Jrue Holiday\holidjr01
-0.008002916,Evan Turner\turneev01
-0.010479553,Trae Young\youngtr01
-0.010951011,Ish Smith\smithis01
-0.011766615,Terry Rozier\roziete01
-0.012585652,Ryan Arcidiacono\arcidry01
-0.012601363,De'Aaron Fox\foxde01
-0.01269033,Nikola VuÄeviÄ‡\vucevni01
-0.014382215,Frank Jackson\jacksfr01
-0.014876321,Lonzo Ball\balllo01
-0.015156589,Austin Rivers\riverau01
-0.015256242,Lonnie Walker\walkelo01
-0.015340384,Kyle Lowry\lowryky01
-0.015725442,Aaron Holiday\holidaa01
-0.016217521,Deandre Ayton\aytonde01
-0.016235671,Reggie Bullock\bullore01
-0.016632079,Jayson Tatum\tatumja01
-0.01728272,Marcus Morris\morrima03
-0.017292099,Troy Brown Jr.\browntr01
-0.017756984,Pascal Siakam\siakapa01
-0.018090278,D.J. Augustin\augusdj01
-0.018706695,Zach Collins\colliza01
-0.019067377,Gordon Hayward\haywago01
-0.019631534,Myles Turner\turnemy01
-0.020189271,Caleb Swanigan\swanica01
-0.020432976,Andrew Wiggins\wiggian01
-0.020622354,Brandon Ingram\ingrabr01
-0.020933822,Bryn Forbes\forbebr01
-0.021122669,Markelle Fultz\fultzma01
-0.0216513,Khris Middleton\middlkh01
-0.02226438,Marcus Morris\morrima03
-0.022305115,Anthony Tolliver\tollian01
-0.022716187,Darius Bazley\bazleda01
-0.023778269,Cory Joseph\josepco01
-0.024858231,Jeremy Lamb\lambje01
-0.025002484,Quinndary Weatherspoon\weathqu01
-0.025376937,Vic Law\lawvi01
-0.025965142,Jaylen Brown\brownja02
-0.027240389,Kyle Kuzma\kuzmaky01
-0.027792782,Justin Jackson\jacksju01
-0.028045147,AnÅ¾ejs PaseÄÅ†iks\pasecan01
-0.028492384,Tyler Herro\herroty01
-0.028638818,Dejounte Murray\murrade01
-0.029362774,Malcolm Brogdon\brogdma01
-0.029514457,Solomon Hill\hillso01
-0.029670735,Josh Hart\hartjo01
-0.030114596,Al-Farouq Aminu\aminual01
-0.031722971,Thaddeus Young\youngth01
-0.032118662,Joe Harris\harrijo01
-0.032126455,Dillon Brooks\brookdi01
-0.033266422,Grant Williams\willigr01
-0.033903279,OG Anunoby\anunoog01
-0.03422105,Kentavious Caldwell-Pope\caldwke01
-0.034962995,Zhaire Smith\smithzh01
-0.035580911,James Ennis\ennisja01
-0.035647645,Dorian Finney-Smith\finnedo01
-0.035924502,Juan HernangÃ³mez\hernaju01
-0.036052878,Torrey Craig\craigto01
-0.036508679,Al Horford\horfoal01
-0.037074694,Kendrick Nunn\nunnke01
-0.038660373,Eric Bledsoe\bledser01
-0.03873185,Jae Crowder\crowdja01
-0.039499386,Coby White\whiteco01
-0.039835806,Jeff Teague\teaguje01
-0.040352256,Rodions Kurucs\kurucro01
-0.040422979,Jamal Murray\murraja01
-0.040582684,Ian Mahinmi\mahinia01
-0.040804015,Nicolas Batum\batumni01
-0.041220247,Trevor Ariza\arizatr01
-0.041340992,Robert Covington\covinro01
-0.041972989,Spencer Dinwiddie\dinwisp01
-0.042066146,Jonas ValanÄiÅ«nas\valanjo01
-0.042935538,Fred VanVleet\vanvlfr01
-0.044027125,CJ McCollum\mccolcj01
-0.044066774,Isaiah Thomas\thomais02
-0.046084263,Clint Capela\capelca01
-0.046104461,Marial Shayok\shayoma01
-0.04642814,Sviatoslav Mykhailiuk\mykhasv01
-0.046525212,Royce O'Neale\onealro01
-0.046718359,Dennis SchrÃ¶der\schrode01
-0.046732494,Shabazz Napier\napiesh01
-0.046876254,Steven Adams\adamsst01
-0.047394361,Marcus Smart\smartma01
-0.048191578,Langston Galloway\gallola01
-0.048404705,Caleb Swanigan\swanica01
-0.051156774,E'Twaun Moore\mooreet01
-0.05211998,Meyers Leonard\leoname01
-0.052321764,Jerami Grant\grantje01
-0.052670311,Lou Williams\willilo02
-0.054307881,Bojan BogdanoviÄ‡\bogdabo02
-0.054323512,Nassir Little\littlna01
-0.054362785,Rajon Rondo\rondora01
-0.055190718,Jarrett Allen\allenja01
-0.05634628,Donovan Mitchell\mitchdo01
-0.057136278,Solomon Hill\hillso01
-0.057268735,Trevor Ariza\arizatr01
-0.057558589,Jeff Teague\teaguje01
-0.057888784,Semi Ojeleye\ojelese01
-0.058694847,Jalen Lecque\lecquja01
-0.059628247,Bruno Fernando\fernabr01
-0.059748377,Dario Å ariÄ‡\saricda01
-0.060767951,Evan Fournier\fournev01
-0.061254642,J.P. Macura\macurjp01
-0.061286409,Malik Monk\monkma01
-0.062671705,Mikal Bridges\bridgmi01
-0.063115549,Alex Caruso\carusal01
-0.06377293,Derrick White\whitede01
-0.064515876,Alec Burks\burksal01
-0.06469039,Matisse Thybulle\thybuma01
-0.064809937,Maurice Harkless\harklma01
-0.06525541,Richaun Holmes\holmeri01
-0.065734643,Tyler Johnson\johnsty01
-0.066713717,Alec Burks\burksal01
-0.066829018,Bismack Biyombo\biyombi01
-0.06753737,Lauri Markkanen\markkla01
-0.067636266,Danny Green\greenda02
-0.067887262,Nemanja Bjelica\bjeline01
-0.068419687,Robin Lopez\lopezro01
-0.068557997,Elie Okobo\okoboel01
-0.068649156,Marvin Williams\willima02
-0.069682371,James Ennis\ennisja01
-0.070449649,Joe Ingles\inglejo01
-0.070836323,Marco Belinelli\belinma01
-0.070870925,Goran DragiÄ‡\dragigo01
-0.07262764,Tim Hardaway Jr.\hardati02
-0.07267262,Tyler Johnson\johnsty01
-0.074549121,Trey Lyles\lylestr01
-0.075294077,Andrew Wiggins\wiggian01
-0.076687472,Devonte' Graham\grahade01
-0.077983138,Kyle Anderson\anderky01
-0.078380076,De'Anthony Melton\meltode01
-0.079569812,Brook Lopez\lopezbr01
-0.079917796,Marc Gasol\gasolma01
-0.080259908,Markieff Morris\morrima02
-0.080328896,Mike Conley\conlemi01
-0.080461257,Kevin Love\loveke01
-0.08049113,DeMarre Carroll\carrode01
-0.080618476,Rodney Hood\hoodro01
-0.081105229,Robert Covington\covinro01
-0.081766063,Derrick Jones Jr.\jonesde02
-0.08192071,Kyle Alexander\alexaky01
-0.08264154,Dwight Powell\poweldw01
-0.083053207,Bradley Beal\bealbr01
-0.085527308,Nickeil Alexander-Walker\alexani01
-0.085765592,Brad Wanamaker\wanambr01
-0.086189331,Monte Morris\morrimo01
-0.086524755,Danilo Gallinari\gallida01
-0.087230681,Cody Zeller\zelleco01
-0.087257542,Bobby Portis\portibo01
-0.087764469,Duncan Robinson\robindu01
-0.08813133,Gary Trent Jr.\trentga02
-0.088882792,T.J. McConnell\mccontj01
-0.088934067,Willie Cauley-Stein\caulewi01
-0.089028416,Zylan Cheatham\cheatzy01
-0.08909571,Larry Nance Jr.\nancela02
-0.089550118,Mike Scott\scottmi01
-0.089660097,NicolÃ² Melli\mellini01
-0.089918377,Sterling Brown\brownst02
-0.09041929,JaMychal Green\greenja01
-0.091300603,Malik Beasley\beaslma01
-0.091380665,Tyus Jones\jonesty01
-0.09178382,Patrick Beverley\beverpa01
-0.092048394,Furkan Korkmaz\korkmfu01
-0.092595238,Terrence Ross\rosste01
-0.093211289,Bogdan BogdanoviÄ‡\bogdabo01
-0.093372081,Serge Ibaka\ibakase01
-0.094392562,Eric Gordon\gordoer01
-0.095247976,Maxi Kleber\klebima01
-0.095535707,Rudy Gay\gayru01
-0.096314241,Jake Layman\laymaja01
-0.096871219,Donte DiVincenzo\divindo01
-0.097141635,Seth Curry\curryse01
-0.097473817,Daniel Theis\theisda01
-0.097730744,Justin Holiday\holidju01
-0.09785313,Chasson Randle\randlch01
-0.097900299,Rondae Hollis-Jefferson\holliro01
-0.099186348,TimothÃ© Luwawu-Cabarrot\luwawti01
-0.100944477,Paul Millsap\millspa01
-0.101023533,Zach LaVine\lavinza01
-0.101266666,Jerome Robinson\robinje01
-0.101698694,Marko Guduric\gudurma01
-0.101795178,Michael Kidd-Gilchrist\kiddgmi01
-0.101838201,Ben McLemore\mclembe01
-0.102455104,Damyean Dotson\dotsoda01
-0.102761189,Abdel Nader\naderab01
-0.103883338,Jalen Brunson\brunsja01
-0.105708277,Joel Embiid\embiijo01
-0.106174571,Tim Frazier\fraziti01
-0.10706417,J.J. Redick\redicjj01
-0.10744712,Mychal Mulder\muldemy01
-0.107638659,Derrick Favors\favorde01
-0.108649154,Caris LeVert\leverca01
-0.109572474,Carsen Edwards\edwarca01
-0.109840976,Delon Wright\wrighde01
-0.109979419,Willie Cauley-Stein\caulewi01
-0.110247596,Emmanuel Mudiay\mudiaem01
-0.110348011,Kristaps PorziÅ†Ä£is\porzikr01
-0.110843346,DÅ¾anan Musa\musadz01
-0.112207915,Jaren Jackson Jr.\jacksja02
-0.112447382,Marvin Williams\willima02
-0.112477613,Markieff Morris\morrima02
-0.112931247,Dante Exum\exumda01
-0.112975914,Troy Daniels\danietr01
-0.113084397,Pat Connaughton\connapa01
-0.11371501,Brandon Knight\knighbr03
-0.115862166,Cameron Johnson\johnsca02
-0.116603118,Jevon Carter\carteje01
-0.117594371,Donta Hall\halldo01
-0.11763004,Buddy Hield\hieldbu01
-0.11798825,Mitchell Robinson\robinmi01
-0.118966825,Juan Toscano-Anderson\toscaju01
-0.11962686,Marquese Chriss\chrisma01
-0.119775567,Taj Gibson\gibsota01
-0.120228117,Damian Jones\jonesda03
-0.121462,Patty Mills\millspa02
-0.121751229,Brandon Clarke\clarkbr01
-0.121987516,Marcus Morris\morrima03
-0.122044374,Zach Norvell\norveza01
-0.122748409,Jordan Clarkson\clarkjo01
-0.123162092,Norman Powell\powelno01
-0.123963351,Malik Beasley\beaslma01
-0.124366607,Doug McDermott\mcderdo01
-0.125928538,Kelan Martin\martike03
-0.1259822,Jaxson Hayes\hayesja02
-0.128653151,Christian Wood\woodch01
-0.128673839,Kemba Walker\walkeke02
-0.128747479,Justin Anderson\anderju01
-0.13027808,George Hill\hillge01
-0.132290844,Jonah Bolden\boldejo01
-0.132347312,Wayne Ellington\ellinwa01
-0.132764579,Ivica Zubac\zubaciv01
-0.133228983,Quinn Cook\cookqu01
-0.133525382,Kelly Olynyk\olynyke01
-0.135157866,Omari Spellman\spellom01
-0.135520147,Jared Dudley\dudleja01
-0.136206211,James Ennis\ennisja01
-0.137470659,Keita Bates-Diop\bateske01
-0.137531486,Moritz Wagner\wagnemo01
-0.137561546,Raul Neto\netora01
-0.137877655,Kevon Looney\looneke01
-0.140371193,Mason Plumlee\plumlma01
-0.140646216,Thon Maker\makerth01
-0.141526527,John Collins\collijo01
-0.1416262,Josh Reaves\reavejo02
-0.14290783,Derrick Rose\rosede01
-0.14418442,Khyri Thomas\thomakh01
-0.144679571,Terence Davis\daviste02
-0.145303617,Kyle Korver\korveky01
-0.146562019,DÄvis BertÄns\bertada01
-0.146660135,Treveon Graham\grahatr01
-0.147069908,Dwight Howard\howardw01
-0.148280312,Georges Niang\niangge01
-0.149973633,Shabazz Napier\napiesh01
-0.15286465,Edmond Sumner\sumneed01
-0.155002146,Ty Jerome\jeromty01
-0.158731199,Jakob Poeltl\poeltja01
-0.161287458,Luke Kennard\kennalu01
-0.163894398,Nerlens Noel\noelne01
-0.164275232,Jerian Grant\grantje02
-0.164645798,D.J. Wilson\wilsodj01
-0.165293769,DeAndre Jordan\jordade01
-0.165364188,Kent Bazemore\bazemke01
-0.165828432,Alex Len\lenal01
-0.166495039,Michael Carter-Williams\cartemi01
-0.16774235,Chandler Hutchison\hutchch01
-0.168075111,Ed Davis\davised01
-0.168283864,Thabo Sefolosha\sefolth01
-0.170029002,Patrick Patterson\pattepa01
-0.170500026,Jeff Green\greenje02
-0.170999087,Ignas Brazdeikis\brazdig01
-0.171691817,JaVale McGee\mcgeeja01
-0.172117781,Ersan Ä°lyasova\ilyaser01
-0.172281873,Gary Clark\clarkga01
-0.175028624,Cristiano FelÃ­cio\feliccr01
-0.175328374,Gorgui Dieng\dienggo01
-0.175837132,Thomas Bryant\bryanth01
-0.176326491,Goga Bitadze\bitadgo01
-0.177120444,Yogi Ferrell\ferreyo01
-0.182936319,Terance Mann\mannte01
-0.184139559,Grayson Allen\allengr01
-0.186669179,Troy Daniels\danietr01
-0.189335517,Brandon Knight\knighbr03
-0.190280089,Shake Milton\miltosh01
-0.193010932,Zach Norvell\norveza01
-0.194053923,Keita Bates-Diop\bateske01
-0.194641293,B.J. Johnson\johnsbj01
-0.194767902,Jordan McRae\mcraejo01
-0.196241523,DeMarre Carroll\carrode01
-0.20145618,Dante Exum\exumda01
-0.201617486,Jonathan Isaac\isaacjo01
-0.202407546,Aron Baynes\baynear01
-0.202553569,Daniel Gafford\gaffoda01
-0.205502917,Harry Giles\gilesha01
-0.206558277,Udonis Haslem\hasleud01
-0.207580228,Jeff Green\greenje02
-0.209779156,Norvel Pelle\pelleno01
-0.210869127,JaKarr Sampson\sampsja02
-0.211438198,Mo Bamba\bambamo01
-0.212241737,Tremont Waters\watertr01
-0.212434451,Enes Kanter\kanteen01
-0.214646461,PJ Dozier\doziepj01
-0.21643463,Jalen McDaniels\mcdanja01
-0.21771443,Victor Oladipo\oladivi01
-0.22218631,Frank Kaminsky\kaminfr01
-0.223529918,Javonte Green\greenja02
-0.225605055,Gary Payton II\paytoga02
-0.226371798,Malcolm Miller\millema01
-0.226413437,Blake Griffin\griffbl01
-0.227775553,Wenyen Gabriel\gabriwe01
-0.228150013,Oshae Brissett\brissos01
-0.230913346,Devon Hall\hallde01
-0.232627738,Skal LabissiÃ¨re\labissk01
-0.240625639,Andre Iguodala\iguodan01
-0.242376653,Chris Boucher\bouchch01
-0.244735749,Jabari Parker\parkeja01
-0.24604634,Paul George\georgpa01
-0.250274204,Luc Mbah a Moute\mbahalu01
-0.251769754,Alex Len\lenal01
-0.252791545,Dante Exum\exumda01
-0.253556707,Reggie Jackson\jacksre01
-0.257633848,Gary Clark\clarkga01
-0.25914315,Jabari Parker\parkeja01
-0.26166253,Michael Porter Jr.\portemi01
-0.262015395,Mike Muscala\muscami01
-0.26393756,Derrick Walton\waltode01
-0.264726027,Cheick Diallo\diallch01
-0.269856511,Luke Kornet\kornelu01
-0.27141804,Derrick Walton\waltode01
-0.274064121,Tony Bradley\bradlto01
-0.274817963,D'Angelo Russell\russeda01
-0.275721127,Troy Daniels\danietr01
-0.276040386,Solomon Hill\hillso01
-0.276953065,Robert Covington\covinro01
-0.277692913,Shabazz Napier\napiesh01
-0.282927026,Rayjon Tucker\tuckera01
-0.287686414,Brandon Goodwin\goodwbr01
-0.288431831,Juan HernangÃ³mez\hernaju01
-0.288618566,Jordan McLaughlin\mclaujo01
-0.292209735,Jordan Clarkson\clarkjo01
-0.29386619,Andre Roberson\roberan03
-0.300223912,Dewayne Dedmon\dedmode01
-0.302091733,Justin Patton\pattoju01
-0.303478432,James Johnson\johnsja01
-0.30922932,John Henson\hensojo01
-0.309460299,Jordan McRae\mcraejo01
-0.311587382,Moses Brown\brownmo01
-0.312872513,Gorgui Dieng\dienggo01
-0.317142172,Tyson Chandler\chandty01
-0.321231426,Anthony Tolliver\tollian01
-0.324544269,Marvin Bagley III\baglema01
-0.327199965,Amile Jefferson\jeffeam01
-0.328610131,Jonah Bolden\boldejo01
-0.330372857,Chris Silva\silvach01
-0.333049654,Chris Chiozza\chiozch01
-0.333721271,Wenyen Gabriel\gabriwe01
-0.334577628,Courtney Lee\leeco01
-0.338892493,Dragan Bender\bendedr01
-0.341195457,Amir Coffey\coffeam01
-0.341484976,Justin James\jamesju01
-0.342781597,Andrew Wiggins\wiggian01
-0.344841357,Noah Vonleh\vonleno01
-0.345109163,Karl-Anthony Towns\townska01
-0.345884895,Trey Burke\burketr01
-0.347336505,Zion Williamson\willizi01
-0.35366209,Kyle Guy\guyky01
-0.359248133,Adam Mokoka\mokokad01
-0.363532553,Caleb Martin\martica02
-0.364246735,Louis King\kinglo02
-0.364858404,Matt Thomas\thomama02
-0.365483177,Marvin Williams\willima02
-0.371176133,Chandler Parsons\parsoch01
-0.376230288,Juwan Morgan\morgaju01
-0.381852053,Shaquille Harrison\harrish01
-0.388481252,Jahlil Okafor\okafoja01
-0.388686649,J.J. Barea\bareajo01
-0.391899062,Jarred Vanderbilt\vandeja01
-0.393884713,Jordan Bell\belljo01
-0.396339102,Jarred Vanderbilt\vandeja01
-0.396427727,Noah Vonleh\vonleno01
-0.398773694,Jarrell Brantley\brantja01
-0.404660873,Donta Hall\halldo01
-0.404899272,Denzel Valentine\valende01
-0.411786458,Justin Robinson\robinju01
-0.412644651,James Johnson\johnsja01
-0.417992186,Reggie Jackson\jacksre01
-0.419695284,Jordan Bell\belljo01
-0.420097477,Naz Reid\reidna01
-0.427374462,Dragan Bender\bendedr01
-0.43414168,Justin Wright-Foreman\wrighju02
-0.436700581,Eric Mika\mikaer01
-0.442124763,Jaylen Nowell\nowelja01
-0.449084259,Glenn Robinson III\robingl02
-0.450468458,DaQuan Jeffries\jeffrda01
-0.452272923,T.J. Leaf\leaftj01
-0.455114918,Bruno Caboclo\cabocbr01
-0.457180095,D'Angelo Russell\russeda01
-0.461063044,Melvin Frazier\frazime01
-0.463412169,Bruno Caboclo\cabocbr01
-0.463718049,Luka Å amaniÄ‡\samanlu01
-0.463855242,Keita Bates-Diop\bateske01
-0.464084048,John Henson\hensojo01
-0.465514605,Josh Magette\magetjo01
-0.465890407,Vincent Poirier\poirivi01
-0.466952711,Trey Burke\burketr01
-0.469319565,Jusuf NurkiÄ‡\nurkiju01
-0.470380342,Dion Waiters\waitedi01
-0.473276839,Chris Chiozza\chiozch01
-0.474629642,Miye Oni\onimi01
-0.481302805,Johnathan Williams\willijo04
-0.482140709,Dragan Bender\bendedr01
-0.485627247,Stanley Johnson\johnsst04
-0.500054802,Ante Å½iÅ¾iÄ‡\zizican01
-0.505931242,Drew Eubanks\eubandr01
-0.506657139,Boban MarjanoviÄ‡\marjabo01
-0.507869977,Reggie Jackson\jacksre01
-0.51133614,Malik Beasley\beaslma01
-0.517072984,Chris Clemons\clemoch01
-0.517510929,Josh Jackson\jacksjo02
-0.517565387,Tyler Cook\cookty01
-0.521508123,Wenyen Gabriel\gabriwe01
-0.522379168,Chris Chiozza\chiozch01
-0.524178937,DeMarre Carroll\carrode01
-0.52484215,Jordan Clarkson\clarkjo01
-0.538824236,Willy HernangÃ³mez\hernawi01
-0.53972033,Jae Crowder\crowdja01
-0.53983252,Jarrod Uthoff\uthofja01
-0.54366317,Allonzo Trier\trieral01
-0.544204655,Garrison Mathews\mathega01
-0.546288678,Thanasis Antetokounmpo\antetth01
-0.546674133,Kevin Hervey\herveke01
-0.547622046,Corey Brewer\breweco01
-0.551280802,David Nwaba\nwabada01
-0.553167665,Gorgui Dieng\dienggo01
-0.559542014,Nigel Williams-Goss\willini01
-0.559996809,Yuta Watanabe\watanyu01
-0.562825313,C.J. Miles\milescj01
-0.563409682,Gary Clark\clarkga01
-0.566007515,Tyler Johnson\johnsty01
-0.566413205,James Johnson\johnsja01
-0.573028159,Markieff Morris\morrima02
-0.574785878,Nicolas Claxton\claxtni01
-0.585847211,Brandon Knight\knighbr03
-0.600092807,Otto Porter\porteot01
-0.601696735,Isaiah Hartenstein\harteis01
-0.613226489,Donta Hall\halldo01
-0.613954733,Tariq Owens\owensta01
-0.616089189,Dion Waiters\waitedi01
-0.617693137,Kyle O'Quinn\oquinky01
-0.62070135,Alex Len\lenal01
-0.620939549,Andre Drummond\drumman01
-0.62482489,Jeremy Pargo\pargoje01
-0.626433488,Keldon Johnson\johnske04
-0.639550528,Alen SmailagiÄ‡\smailal01
-0.643000201,Joakim Noah\noahjo01
-0.643356307,Vlatko ÄŒanÄar\cancavl01
-0.643904807,Jeff Green\greenje02
-0.648821715,Alize Johnson\johnsal02
-0.649239518,D'Angelo Russell\russeda01
-0.649934016,Robert Williams\williro04
-0.656317555,Trey Burke\burketr01
-0.659511695,John Henson\hensojo01
-0.660853063,Kyrie Irving\irvinky01
-0.680352733,Cameron Payne\payneca01
-0.695169707,Sindarius Thornwell\thornsi01
-0.706488067,Talen Horton-Tucker\hortota01
-0.717393457,Jarrod Uthoff\uthofja01
-0.71876514,Jaylen Hoard\hoardja01
-0.726084901,Dean Wade\wadede01
-0.726431822,Alec Burks\burksal01
-0.731955604,Kadeem Allen\allenka01
-0.733758926,Naz Mitrou-Long\mitrona01
-0.739531917,Matt Mooney\moonema01
-0.741370234,Bol Bol\bolbo01
-0.747808228,Ryan Broekhoff\broekry01
-0.759765915,Dewan Hernandez\hernade01
-0.765894125,Paul Watson\watsopa01
-0.794961445,Jarred Vanderbilt\vandeja01
-0.811990348,John Konchar\konchjo01
-0.841502801,Derrick Walton\waltode01
-0.877291278,Frank Mason III\masonfr01
-0.878410735,Charlie Brown\brownch02
-0.914544101,Jordan Bell\belljo01
-0.94992682,Willie Cauley-Stein\caulewi01
-0.951289061,Tyler Cook\cookty01
-0.982570363,Kostas Antetokounmpo\antetko01
-1.000871104,Ryan Anderson\anderry01
-1.006650343,Chimezie Metu\metuch01
-1.023271593,Tyler Zeller\zellety01
-1.025565973,Noah Vonleh\vonleno01
-1.05280405,KZ Okpala\okpalkz01
-1.065072314,Paul Watson\watsopa01
-1.080939415,Jordan McRae\mcraejo01
-1.175272696,Jeremiah Martin\martije02
-1.183075268,Mfiondu Kabengele\kabenmf01
-1.197719875,Jabari Parker\parkeja01
-1.218576788,Stephen Curry\curryst01
-1.226379267,Tyler Cook\cookty01
-1.240644858,Bruno Caboclo\cabocbr01
-1.381380036,Dion Waiters\waitedi01
-1.419275972,Johnathan Motley\motlejo01
-1.428836767,Marques Bolden\boldema01
-1.536127151,Devontae Cacok\cacokde01
-1.583826848,Tacko Fall\fallta01
-1.614696788,Dusty Hannahs\hannadu01
-1.775251052,Max Strus\strusma01
-1.897640304,Shamorie Ponds\pondssh01
-1.947031509,Jamal Crawford\crawfja01
